company,job,summary
99 TAXIS,Senior Backend Engineer SÃO PAULOTECNOLOGIAFULL-TIME L4," MySQL, Postgres, Redis, ElasticSearch, HBase;Big Data:. EC2, Beanstalk, SQS, SNS, Load Balancer, RDS, Dynamo);Knowledge and preferably experience with Big Data..."
Atos,Network Support Analyst (Voice).," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
CAPCO,Data Lead, Interact with big data tech stack. Advisory in Data Management and Data Strategy. Analyse data in the analytics sandbox....
managementsolutions,CONSULTOR DATA SCIENCE SAO PAULO," E ferramentas e plataformas de big data (Hadoop, MongoDB, Cassandra, Pig, Hive, etc.). Modelagem preditiva mediante técnicas de machine learning e data science...."
LuizaLabs,Desenvolvedor(a) Full-Stack Sênior - Tribo Logística," Conhecimentos de Big Data / Data Science; Endereço:Rua Maria Prestes Maia, 300 - Vila Guilherme...."
Lucid,Tech Lead - Data," Are you looking to leverage and expand your skill sets around Cassandra, Amazon Redshift, Apache Kafka, Apache Spark, and other Big Data technologies used in..."
"DUFF AND PHELPS, LLC","Senior Associate, Valuation Services", Big Four Financial Consulting strongly preferred. Independently gathering data pertinent to the engagement through direct client interaction and client site...
amdocs,Java Software Engineer @ São Carlos," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Grupo Keyrus,Big Data Developer," Experiência em projetos Big Data envolvendo as seguintes tecnologias:. Estamos recrutando profissionais para atuação como Bigdata Developer, que atendam aos..."
Improving,Desenvolvedor Backend Java (Big Data)," Experiência com Big Data e soluções como Crunch, Hadoop, Spark e bancos NoSQL; Atuar numa empresa que é pioneira em uso de Data Science no Brasil, junto a..."
Micro Focus,Commercial Renewals Rep," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. At Micro Focus, everything we do is based on a simple idea..."
Atos,Data base SR," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
CA Technologies,Services Consultant," Sure, CA has been a leading software company for nearly four decades, with a global customer base that includes the majority of the Fortune 2000 - but what..."
-,Engenheiro de Software, Big Data (Desejável). Engenheiro de Software - Big Data e Integração; Atividades pertinentes ao cargo....
Intelly IT,Analista de BI e Big Data e Data Warehouse s, -Integração de sistema de Serialização e Rastreamento com sistemas de WMS e ERP. (Tracelink). -Minerar e analisar dados rapidamente e extrair todos os...
Atma IT Solutions,Analista de Business Intelligence Pleno," Desejável conhecimento em Big Data / Data Lake. Atuar na equipe de e-commerce e inovação da Centauro, analisando escopos e problemas, desenvolvendo estratégias..."
amdocs,Deployment \ Data Migration Lead," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Keyrus,Arquiteto de MDM," Desejável ter experiências anteriores com projetos de Database Marketing, Data Warehouse e projetos em tecnologias Big Data...."
DSM Nutritional Products,Client Services Analyst, Contribute to the structuring of CRM data within a single platform (Big Data). Use of the CRM tool for data extraction....
amdocs,Production Manager @ São Paulo," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
-,DBA," Será responsável pela montagem de uma plataforma de informação, essa pessoa atuará com a geração de banco de dados (big data), garantindo que os mesmos sejam..."
GeekHunter,Software Engineer-52, We make decisions based on data and are highly results oriented. We use data and technology to deliver more intelligent and optimized buying experiences to...
amdocs,HR Business Partner," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Google,"Strategic Sourcing Manager (English, Spanish)"," Manage supplier selection processes using market analysis, concise request for proposals, e-auctions and a data driven approach...."
General Electric,Estágio em Marketing Digital," Suporte ao projeto de big data management. Profissionais que buscam crescer dentro do deparmanento de Marketing, trabalhando com iniciativas de marketing..."
-,Analista de Dados," Conhecimento de princípios de computação paralela e distribuída (e.g., map-reduce) e ferramentas de Big Data (e.g., Hadoop, Hive e Spark). Cientista de Dados;..."
