company,job,summary
Reclutamiento IT,"Desarrollador Net, Coordinador Net, líder .net, Programador .Net"," Nos orientamos a integraciones, desarrollo móvil, IoT, Big Data o IA; Somos un grupo especializado en TI, somos socio Gold y Premier de fabricantes como..."
Mirai,SENIOR CONSULTANT- BIG DATA," Buscamos Consultor Sr en Big Data. BI Geek es una consultoría de desarrollo Software, enfocada exclusivamente en el ámbito del Business Intelligence, Big Data y..."
Generation Initiative,Full-Stack Software Engineer," Strong computer science fundamentals (e.g., data structures, time complexity analysis). Learn from experienced engineers who have worked at big tech companies..."
Reclutamiento IT,"Desarrollador Fullstack PHP, programador PHP, PHP Developer"," Nos orientamos a integraciones, desarrollo móvil, IoT, Big Data o IA; Estabilidad financiera y laboral, ambiente de trabajo flexible, 2 a 3 promociones..."
Reclutamiento IT,"Ingeniero Infraestructura Linux, Sysadmin Linux AWS Cloud Bilingüe"," Nos orientamos a integraciones, desarrollo móvil, IoT, Big Data o IA; Estabilidad financiera y laboral, ambiente de trabajo flexible, 2 a 3 promociones..."
Konfio,Ethical Hacker," By leveraging technology and big data analytics, Konfío complements traditional financial analysis and streamlines the loan application process, providing..."
Elara,Desarrollador .NET," Somos una empresa mexicana fundada en 2004 que innova, crea y ofrece soluciones de conectividad satelital y negocios digitales (Big Data, Analíticos y IoT) en..."
Credijusto,Senior Software Engineer," Experience with data related technologies such as relational databases, NoSQL databases, caching systems, full-text search engines, big data systems...."
Konfio,UI Specialist," By leveraging technology and big data analytics, Konfío complements traditional financial analysis and streamlines the loan application process, providing..."
Konfio,UX Designer," Create personas through user research and data. By leveraging technology and big data analytics, Konfío complements traditional financial analysis and..."
Mirai,SENIOR CONSULTANT BACK END," BI Geek es una consultoría de desarrollo Software, enfocada exclusivamente en el ámbito del Business Intelligence, Big Data y desarrollos Web...."
Konfio,Backend Developer," By leveraging technology and big data analytics, Konfío complements traditional financial analysis and streamlines the loan application process, providing..."
Mirai,SENIOR CONSULTANT- FRONT END," BI Geek es una consultoría de desarrollo Software, enfocada exclusivamente en el ámbito del Business Intelligence, Big Data y desarrollos Web...."
Konfio,Full Stack Developer," By leveraging technology and big data analytics, Konfío complements traditional financial analysis and streamlines the loan application process, providing..."
Prominente,Analista Funcional SSr -Microcentro," En Prominente, aplicamos tecnología par mejorar el mundo en el que vivimos, a través de la creación de soluciones tecnológicas, especializadas en Automatización..."
Prominente,Analista Funcional SSr -Palermo," En Prominente, aplicamos tecnología par mejorar el mundo en el que vivimos, a través de la creación de soluciones tecnológicas, especializadas en Automatización..."
Prominente,Desarrollador .Net Sr. - Microcentro," En Prominente, aplicamos tecnología par mejorar el mundo en el que vivimos, a través de la creación de soluciones tecnológicas, especializadas en Automatización..."
Prominente,Desarrollador .Net Sr/SSr - Microcentro," En Prominente, aplicamos tecnología par mejorar el mundo en el que vivimos, a través de la creación de soluciones tecnológicas, especializadas en Automatización..."
