company,job,summary
JP Morgan Chase,Software Engineering - C# Developer, And application and data security. College degree in BS Comp Science or related. Experience with cloud hosting of application and data is desirable....
QuanticMind,Front End Software Engineer," In Computer Science, related field and/or equivalent job experience. A global community of data-driven marketers relies on QuanticMind's data science-powered..."
Core Security,Ruby on Rails Senior Software Engineer, Bachelor’s Degree in computer science or related field or equivalent experience; This role will mainly contribute to the development of the front-end of our...
Amazon.com,Sr. Technical Account Manager," Operations and related areas such as Linux/Windows systems administration, DevOps, Data Analytics and more. At AWS Enterprise Support we’re looking for a Senior..."
MURAL,Lead Full Stack Engineer," Experience with NoSQL document-based data stores like MongoDB and designing suitable data models. MS/BS degree in Computer Science, Software Engineering or 5..."
Werben Capital Humano,"Site Reliability Engineer Palermo, CABA ID157"," Deep experience in at least one infrastructure component (operating systems, compute, storage, networking, data center, distributed systems, big data, cloud,..."
JP Morgan Chase,Senior Infrastructure Developer," Develops integration elements, data models, Application Programming Interfaces (APIs). Integrates enterprise components (e.g.,reference data, security,..."
Amazon.com,Cloud Technical Account Manager - Argentina," Operations and related areas such as Linux/Windows systems administration, DevOps, Data Analytics and more. At AWS Enterprise Support we’re looking for a Senior..."
JP Morgan Chase,Software Engineering - Python/Java Developer," Advanced knowledge of application, data and infrastructure architecture disciplines. The Global Network Operations Center (GNOC) is responsible for supporting..."
Importante Empresa Internacional,Consultor Especialista IT y Procesos M&A," Business, Management, Economics, Science etc.). Understanding of data analytics tools such as PowerBI and Tableau (desirable)...."
JP Morgan Chase,Software Engineering - Java Developer," Bachelor degree in Engineering, Computer Science or related area. Design solutions including class diagrams, object modeling, data modeling and system..."
Belatrix,Bs As - General: iOS Developer," Bachelor's degree in computer science, systems, software engineering or related fields (preferably). Extensive knowledge of programming (OOP, data structures,..."
AgileEngine,Lead Java/Scala Developer," Strong foundation in Computer Science - data structures, algorithms, etc. BS in Computer Science or equivalent...."
JP Morgan Chase,Infrastructure Support - Sr. Network Engineer," Expert in multicast, low latency networks, and market data related technologies. Associates degree in Computer Science, Engineering, or equivalent Technical..."
Jampp,Full Stack Javascript Developer," Work alongside our core, data science, and design teams. Our challenges span many technologies, from an extremely scalable and highly available platform to big..."
Conexion Consultoría en Recursos Humanos,Cloud Architect," Functional knowledge of programming scripting and data science languages such as JavaScript, PowerShell, Python, Bash, SQL, .NET, Java, PHP, Ruby, PERL, C++, R,..."
Werben Capital Humano,"System Administrator SSR/SR Belgrano, CABA ID 100/65"," Experience with application / data migration to AWS. Undergraduate degree in Computer Science, Information Technology or MIS...."
Grandata,DevOps Engineer," Experience with any Big Data platform distribution, ideally Hortonworks. Improve, maintain, provision and scale our core cluster of terabytes of data...."
Grandata,Lead DevOps Engineer," Experience with any Big Data platform distribution, ideally Hortonworks. Improve, maintain, provision and scale our core cluster of terabytes of data...."
Werben,Front End Developer Sr ( react Developer) - Remoto, UX – Data analysis and generation of metrics. A solid understanding of OO design and all Computer Science fundamentals....
Conexion Consultoría en Recursos Humanos,Sr. Front End Developer (para relocalización en Suecia)," They create artist opportunities through their partnerships, music expertise and data science. Very good knowledge of computer science concepts and patterns...."
Grow UP HR,SR BACK END DEVELOPER (JAVA)," Automate acquisition of 3rd party data to fill in missing graph data. Improve data ingestion, validation, augmentation, and persistence satisfying replay and..."
Werben Capital Humano,"BI Developer SR, Microcentro, CABA ID 376", A Bachelor of Science in Computer Science or equivalent experience. Strong data analysis skills. At least 2 year experience in analysis and design of Data...
JP Morgan Chase,Software Engineering - Java Developer Lead - VP," Required – Bachelor’s degree or higher in Computer Science or related field. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build..."
Werben Capital Humano,"SalesForce Application Support SSR/SR Don Torcuato, GBA Norte", Good knowledge of managing data (exporting/importing) in Salesforce. Our client is looking for a Salesforce Application Support SSR/SR....
Upsight,Mobile SDK Developer - Android, Familiarity with JSON and XML data formats. Bachelor’s degree in Computer Science or related field. Our mission is to transform the world’s data into valuable...
