company,job,summary
KPMG,"Director, NLP Data Scientist"," Plan, direct, and build analytics solutions with a team of data science, big data engineers, consultants, and visualization experts;..."
Deloitte,Senior Research Analyst and Team Lead - HR Insights - Bersin," Collaborate with research team members on quantitative research projects, from survey design to data analysis...."
Cox Communications,Big Data Platform Engineer Lead," Demonstrated industry leadership in the fields of database, data warehousing or data sciences. Leverage big data to discover patterns and solve strategic &amp;..."
Honeywell,R&D Innovation Engineer - Video Analytics/Machine Learning, Master/Ph.D in Engineering or Science highly preferred. We are at a pivotal time of the IoT and data revolution....
KPMG,Senior Associate - Cognitive Data Scientist Natural Language Processing," Experience in Artificial Intelligence, Machine Learning, Natural Language Processing, Cognitive Science or other related areas...."
CareerBuilder Careers,Software Engineer - Data Science App Dev," Interest in CareerBuilder’s mission and the Data Science space. Strong grasp of computer science fundamentals in object-oriented design, data structures and..."
Red Ventures,"Technical Support Analyst - NOC (Charlotte, NC)"," Through bespoke technology, integrated digital commerce and sales, distinguished partnerships, data science and original content from the company’s proprietary..."
"eHire, LLC",Implementation Engineer (Machine Learning/Data Analytics)," Working closely with development, data science and QA staff to ensure new features are built, tested and deployed for a customer on time...."
PeopleStrategy,Senior Developer/Lead Data Engineer, Senior Developer/Lead Data Engineer. Peoplestrategy is seeking ambitious developer with strong data analytics capability....
Jobspring Partners,Senior Software Engineer - Data," Hands on with Big Data technologies. Bachelor's degree in Computer Science or equivalent. Experience with Big Data and Full-stack development, using Hadoop..."
Splunk,Splunk Machine Learning & Analytics SE Architect," Prototypes can be in the form of Splunk Apps, data sources, data stores, visualizations, automation, tools, etc...."
Capgemini,Senior Data Analyst - Data Engineer," (Includes Data Modeler, Data Miner.). Guide strategic customers as they design and implement Big Data projects ranging from transformations to data science and..."
KPMG,"Director, Data Scientist -- Financial Services/Insurance"," Retrieve, prepare, and process a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and..."
Capgemini,Data Platform Engineer-Hadoop/AWS-Orlando location," (Includes Data Modeler, Data Miner.). You are responsible for data related activities such as data extraction, profiling, cleansing, de-duplication,..."
Lorven Technologies,Data Engineer Tech Lead," Our Client has been recognized by Brand Finance as one of the Big 4 Global IT Services Brands, is looking for a Data Engineer Tech Lead for project in Atlanta,..."
Analytic Services,Forensic Research Scientist/Analyst, Provide subject matter expertise to external partners and stakeholders regarding forensic science and biometrics....
Varian Medical Systems,SW QA Analyst, 0-3 years of professional experience working in data science or software engineering. BA/BS in Computer Science or related technical field (or equivalent work...
Equifax,Big Data Platform Engineer - Intermediate," Big Data Platform Engineer - Intermediate. Responsibilities of the Engineer - Big Data Platforms include:. As an Engineer for Big Data Platforms, you will work..."
Equifax,Senior Big Data Engineer, Senior Big Data Engineer. Responsibilities of the Senior Big Data Engineer:. Work on large-scale and multi-tier Big Data engagements....
Lorven Technologies,Sr. Data Engineer," Then themessage / data would be sent to the Hadoop data lake. The tool will be used by data engineers . Data Engineer for project in Atlanta, Georgia , below is..."
Capgemini,"Data Scientist - Senior Consultant - Orlando, Florida"," (Includes Data Modeler, Data Miner.). The Data Science &amp; Analytics practice group at Capgemini is expanding its footprint…rapidly...."
Georgia Tech Research Institute,Machine Learning Algorithm Engineer - SEAL," A Bachelor's degree in Electrical Engineering, Computer Engineering, Mechanical Engineering, Aerospace Engineering, Computer Science, Physics, Mathematics, or..."
SunTrust,Big Data Platform Lead Engineer," Demonstrated understanding in generating test data to execute and debug solutions. Data Warehousing, Business Intelligence, ETL tools, RDBMS, multi-dimensional..."
Clarity Insights,"Data Engineer - Senior Consultant - Atlanta, GA"," Our engagements typically target a variety of use cases across data engineering, data science, data governance, and visualization...."
KPMG,"Senior Associate, Data Scientist/Statistics -- Financial Services"," Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture capabilities...."
KPMG,"Azure Data Scientist, Manager"," Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture capabilities...."
KPMG,"Manager, Data Scientist (ML/NLP) -- Financial Services"," Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture capabilities...."
Accenture,Snowflake Data Engineer/Architect, Design and implement secure data pipelines into a Snowflake data warehouse from on premise and cloud data sources....
"Career Guidant, Inc",Data Engineer, Work closely with our data science team (ad hoc analysis of the data). Create data sets and tables to store data. Defining data retention policies....
"CQuent Systems, Inc.",Spark Data Engineer," Strong data analysis, data analytics, and data based projects. Design and analyze current data ingestion processes and jobs and its logic into a new data..."
KPMG,"Manager, Big Data Software Engineer"," Architect, implement and test data processing pipelines, and data mining / data science algorithms on a variety of hosted settings, such as AWS, Azure, client..."
KPMG,"Azure Data Scientist, Senior Associate"," Retrieve, process and prepare a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and..."
KPMG,"Big Data Software Engineer, Senior Associate"," Implement and test data processing pipelines, and data mining / data science algorithms on a variety of hosted settings, such as AWS, Azure, client technology..."
