company,job,summary
Logikcull,Director of Customer Success," The costs and risks associated with complex data projects like e-discovery, responding to FOIA requests, and conducting internal investigations are skyrocketing..."
Uber,Sr Data Center Engineer - uMetal," The Data Center Engineering team designs, builds, and operates Uber’s global production data facilities. Data Center Engineering, Design &amp; Build-Out...."
Eaze,Growth Senior Associate - Retention and CRM, Be willing and eager to take on tasks across a variety of skill sets—no task is too big or too small. Eaze is the leading cannabis technology company....
Walmart,Content Strategist," We continuously build and invest in new technology including open source tools and big data innovations. Help enhance navigation, data, content, flows and page..."
Keep Truckin,Data Science Manager," 4+ years experience in Data Science, Machine Learning and Data Analysis. Lead the effort for collection of new data and refinement of existing data sources...."
Amazon.com,Software Development Engineer: Foundation Team - Goodreads," Hands-on experience working with data processing platforms like Hadoop, Spark, AWS Kinesis &amp; AWS Lambda. Experience with NoSQL AWS data stores like DynamoDB,..."
iMentor,"Special Assistant to the Executive Director, iMentor Bay Area", Provide additional administrative and data entry support in Salesforce to the Development team. Subscribes to the belief that no task is too big or too small....
EasyPost,"Senior Data Visualization Engineer San Francisco, CA", We are looking for a Senior Data Visualization Engineer with experience in or who are comfortable in a polyglot environment to join the easypost team....
GoPro,Demand Planner," Strong analytical skills, experience with large data sets and data analysis including financial scenario analysis – must have amazing excel skills!..."
Cruise Automation,Staff Full Stack Engineer - Data," The data infrastructure team is responsible for building the infrastructure to ingest and process the petabytes of AV data coming from the car, simulated tests,..."
"Guidewire Software, Inc.","Data Scientist @ Cyence - San Mateo, CA"," Cleaning, evaluating, and visualizing data. Data exploration, analysis and feature extraction. Your responsibilities as a data scientist will include:...."
SharesPost Financial Corporation,Junior Accountant," SharesPost has also built the largest and most active platform for data, analysis and transactions. Work with Big 4 audit firm on the parent company and the..."
AKQA,Analytics Lead," Data science is one of the fastest growing disciplines at AKQA with executive support, a global team, a big data stack, and a wide range of capabilities..."
LendingClub,Sr Finance Data Analyst," Write complex queries to transform raw data and perform business analytics, data cross-walk activities, identifying discrepancies, quality assurance activities..."
New Relic,Chief Privacy Officer - San Francisco, Develop and maintain processes for responding to customer data deletion requests. Develop and implement scalable methods that support the creation and...
Microsoft,SENIOR DATA SCIENTIST, Demonstrated history of innovative thinking and problem solving skills in Big Data problems. Are you passionate about working with Big Data to solve business...
MapD,Sales Engineer," MapD has made breakthrough advancements in big data analytics and visualization, by harnessing the transformative power of supercomputer-grade GPUs...."
Thales Group,Aircraft Maintenance Technician," Performs data and administrative entries using MXI and SERVO Maintenance software platform. Our InFlyt Experience team continues to power the innovation, vision..."
Zendesk,Staff Accountant," 2 or more years of accounting experience – Big 4 public accounting preferred. By submitting your application, you agree that Zendesk may collect your personal..."
Indigo Fair,Director of Growth Marketing, Economic data shows:. You have a passion for data. You love digging into numbers and use data to solve problems....
Linqia,VP of Product," Experience building APIs, working with partner APIs, big data, analytics, tracking, measurement, and scaling SaaS platform infrastructures...."
Cisco Meraki,Materials Manager," You use data and team member inputs to make decisions on prioritization and resource allocation. In addition, you will have a high degree of adaptability and a..."
New Relic,Design Manager," Our stewardship of the data of many thousands of customers means that a criminal background check is required to join New Relic. San Francisco, California...."
Google,"Developer Programs Engineer, Data Analytics"," Experience in big data processing frameworks like Hadoop, Spark or Beam. In this role, you will work on our Data and Analytics products, analyzing large..."
JUUL Labs,Clinical Data Manager," Reporting to the Senior Director, Data Management And Biostatistics, the Clinical Data Manager provides oversight for data management projects and products...."
Galvanize,"Data Engineering, Enterprise Instructor"," Curriculum scope will be around machine learning, data science, and data engineering,. As a Data Engineering Instructor you have the opportunity to work..."
Walmart,"Manager, Retail Operations"," Aptitude to analyze data to identify trends, issues and opportunities. Ability to see big picture and help drive short term and long term strategy...."
Everlaw,Account Executive I," We help law firms, government agencies, and corporations sift through millions of documents of evidence in big lawsuits and investigations to find the..."
Google,"Cloud Data Engineer, Google Professional Services"," Act as a trusted technical advisor to customers and solve complex Big Data challenges. You will work on data migrations and transformational projects, and with..."
JUUL Labs,Compliance Specialist, We'll help you set big goals - and exceed them. Required ability to be discreet when working with confidential data....
DuPont,Remote Sensing Data Scientist (PhD)," Corteva Agriscience™, Agriculture Division of DowDuPont™ is seeking a Remote Sensing Data Scientist to join our global Data Science and Informatics group..."
DISH Network,Senior Data Analyst," Experienced in working with large data sets, with big data processing tools like MapReduce, Spark, Hive, etc...."
Harnham,Principal Big Data Engineer," Principal Big Data Engineer. Familiarity with Big Data technologies - Hadoop, Spark. As a Principal Big Data Engineer, you will take ownership over developing..."
Gap Inc. Corporate,"Director, Transformation"," From distributed computing, to artificial intelligence, mobile, big data and cloud computing, you will have the opportunity to build a career that allows you to..."
Tradeshift,Compensation Manager. Sales Operations, Work with available data to optimize customer/account targeting. Tradeshift is disrupting the enterprise software space in a big way....
FuelX,Data Engineer," Build solution for big data process. Build data visualization and report system above data warehouse. Experience with AWS Redshift, Data pipeline, RDS, DynamoDB..."
Varo Money,Technical Email Marketing Specialist, Experience with Braze a big plus. Experience with A/B and multivariate tests a big plus. Leverage data to inform decisions and uncover areas for optimization....
Clarity Insights,Senior Talent Acquisition Specialist," Minimum of 2+ years of recruiting Data &amp; Analytic resources. I have a million things to share about why that may change and why that must stay the same for now,..."
"Rodan and Fields, LLC",Associate Scientist," If you're ready to dream big, apply here! Data generation for Product Registration for submission to Global Regulatory;..."
App Academy,Instructional Program Manager, Decisions should be backed by data. See the big picture and question the status quo. App Academy is building world-class training programs that help students...
Harnham,Data Scientist Lead - Remote Opportunity, Experience with common data science toolkits and data visualization tools. Data Scientist *remote opportunity*....
Walmart,"Associate Manager, Operations", We continuously build and invest in new technology including open source tools and big data innovations. Ability to analyze data and present findings....
Sapling,Recruiter," No task is too big or too small; Regularly over-communicate information such as candidate pipelines, recruiting funnel metrics, and performance data to internal..."
Brightidea,Account Executive," Creative negotiating skills, basing strategy on sound data and mutually beneficial outcomes. Strategic and consultative selling to help large brands solve big..."
Strategic Search Solutions,Account Exec - Data Analytics for Line of Business (6043)," Technologically savvy with experience in Business Intelligence, Strategic Analytics, Data Integration/ETL, Data Services Provider or Data Discovery..."
Everlaw,Customer Support Manager, Interest in joining a fast-growing team and having a big impact on the success of the product and company. We host terabytes of data and work with all 50 state...
New Relic,System Performance Engineer, Our stewardship of the data of thousands of customers’ means that a criminal background check is required to join New Relic. System Performance Engineer....
Acumen LLC,Data Systems Programmer-Algorithms Specialist," Interest in big data. Extract, transform, and load (ETL) big data. Design and create processing and querying programs that integrate data into the company’s in..."
Directly Software,Lead Data Engineer," Own and evolve the core of the data pipeline and lifecycle at Directly, whether that involves growing the data model and schema, or implementing systems for..."
Uber,"Data Science Manager, Uber Everything (SF)"," To solve these problems, data scientists leverage unique data sources diverse in both geographical and temporal dimensions and in both structured (data from app..."
Life Chiropractic College West,Business Intelligence Data Analyst," Data cleansing, data management, matching, merging, data clarifications, and creation of exception reports. Integrating data from structured and unstructured..."
Snowflake Computing,Legal Operations Specialist," Snowflake Computing, the cloud data warehousing company, has reinvented the data warehouse for the cloud and today’s data...."
Ramboll Group,Data Engineer - Consultant," Programming or data science experience (Python, R preferred); Evaluate and verify data for consistency and completeness;..."
Rambøll,Data Engineer - Consultant," Programming or data science experience (Python, R preferred); Evaluate and verify data for consistency and completeness;..."
Dropbox,"Executive Recruiter, Business and G&A", You use talent and market insights and data to influence decisions with executive-level audiences. Analyze effectiveness of efforts through data analysis and...
ZapLabs LLC,Data Scientist," Familiarity with Big Data technologies (Hadoop, Spark, Cassandra, HDFS, etc.). Is a big plus! You enjoy challenging projects involving large data pipelines,..."
Everlaw,Sales Development Representative," We help law firms, government agencies, and corporations sift through millions of documents of evidence in big lawsuits and investigations to find the..."
Amazon.com,AWS Solutions Architect," Distributed data architecture, big data applications, microservices architecture; Amazon Web Services (AWS) is looking for a Solutions Architect who is..."
Snowflake Computing,Recruiting Coordinator," Snowflake Computing, the cloud data warehousing company, has reinvented the data warehouse for the cloud and today’s data...."
Ace Technologies,Hadoop," Experience with Big Data Technologies like, HDFS, MapReduce, Hbase, Pig, Hive, Sqoop, Oozie, Spark, Cloudera manager, Kafka &amp; Splunk. San Rafael, CA assignment...."
Twitter,Analytics Manager," Experience with big data tools such as Teradata, Hadoop, BigQuery, Cloudera, Spark, etc. Leveraging quantitative and qualitative data, you will enable the..."
Smule,Product Analyst, Analyze data to identify user pain points and recommend changes. Automate and improve data systems and analysis to empower stakeholders to make better data...
Swing Education,Sales Operations & CRM Manager, Has a Data mindset:. SQL - familiarity and comfort with querying data. Is an excellent communicator of both concepts and data....
Levi Strauss & Co.,Sr. Data Engineer," The Senior Data Engineer reporting to Director, Data Engineering and Analytics will be responsible for building data models and data pipelines for one or more..."
"Williams-Sonoma, Inc.","Manager, email Marketing - Williams-Sonoma", We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. Able to see trends and to extract actionable insights...
First Republic Bank,Data Scientist / Data Engineer, The Data Scientist/Data Engineer will play a crucial role in our Enterprise Data and Client Insights (EDCI) group....
Amplitude,Enterprise Account Executive," 3-5 years of closing Enterprise SaaS Experience in the Big Data, Analytics, Mobile or MarTech space. Ability to tell a story using data...."
Oath Inc,Associate Sports App Mobile Engineer, Being a sports fan is a big plus! Yahoo Sports connects fans to the sports and fantasy games they love most and is the first screen for the next generation of...
Amplitude,Solutions Partner Manager," 5+ years of technology industry experience - preferably in the Big Data, Analytics, Mobile or MarTech space...."
Onward Search,Data Analyst," Evaluate data quality, applications, and functions. Research new data sources and analytical tools. You will develop appropriate methodologies for collecting,..."
Maven Wave Partners,Cloud Data Engineer, We are looking for a skilled Big Data / Cloud Data Engineer to join our team. Experience with integration of data from multiple data sources....
The Bridgespan Group,Executive Assistant, We work with social change organizations such as the Harlem Children’s Zone and Big Brothers Big Sisters of America;...
Salesforce,Marketing Data Senior Analyst," The Senior Data Analyst role reports to Marketing Data Scientist, and works closely with other Data Science and Data Analytics teams...."
Alibaba,IDC研发事业部 Data Center Electrical Design Engineer," Task include but not limited to, responding to RFI’s, issuance of technical bulletins, review submittals and shop-drawings, conducting source inspections at..."
Amplitude,Technology Partner Manager," 5+ years of technology industry experience - preferably in the Growth, Product, Big Data, Analytics, Mobile or MarTech space...."
Adobe,Customer Engagement Program Manager," We're the ones behind the gorgeously designed content that streams across your laptop, TV, phone, and tablet every day—and we’re the ones who harness the..."
Etsy,Data Scientist- AI/ML, You have experience in or desire to learn Hadoop/Spark related Big Data technologies. Etsy is looking for a Data Scientist to join our Data Science team and to...
Acumen LLC,Data and Policy Analyst III – Healthcare and Payment Policy Research Coordinator," Assists with developing research files from large confidential datasets, such as health care claims, enrollment data, and payment data...."
Cyberonics,Medical Device Sales Representative," A big part of this job is to be able to successfully identify, target and develop new accounts that have the potential to implant VNS for Epilepsy, along with..."
Salesforce,"Software Engineering , Q3 (SDET)"," We redefine ease of use with Lightning powered user experience, Data powered applications, Data Science and Mobile first mentality...."
Google,Privacy Counsel," Advise on compliance across all aspects of global privacy law and regulation, including data protection, data retention, data security, and data breach rules...."
Feedzai,Data Visualization Engineer," As a Data Visualization Engineer at Feedzai, you will work alongside our Data Scientists and Data Engineers to distill big data into insightful and useful..."
Clover Health,Product Designer," You are a problem solver that gets excited by big, complicated problems. You are an empathetic user advocate that values designing with research and data..."
Jet.com,"Category Specialist - ECommerce Retail (San Bruno, CA)", Nothing big can be accomplished standing-alone in front of a computer. About Walmart.com and Jet.com....
Callisto Media,Production Editor," Harness the power of big data to produce timely content that enables consumers to lead richer, healthier, more fulfilled lives...."
Google,"Customer Solutions Engineer, Google Technical Professional Services"," Experience with big data platforms and large volume data analytics. We work as a critical technical partner for our sales teams where your coding abilities,..."
Google,"Policy Specialist, Developer and Enterprise Products, Global Product Policy"," Experience using data and technology to solve complex business challenges, with the ability to exercise sound judgment...."
Fastly,Site Reliability Engineer - Data, Fastly is a small company with a big reach. We are looking for Site Reliability Engineers with experience/interest in building and growing large scale data...
Alation Inc.,Director of Technical Support," Proven expertise in Big Data, Hadoop, databases, data analytics, business intelligence, application middleware, data management, or distributed systems...."
Jet.com,Customer Success Account Manager," Adept at raw data analysis, analytics tools,. Manage campaign pacing and performance through data analysis...."
RichRelevance,Solution Engineer," All candidates must be self-motivated with a proven track record in enterprise software sales and knowledge either in SaaS technologies, ecommerce software and..."
Method Products,General Manager - Personal Care," Experience analyzing and interpreting syndicated data (IRI/Nielsen). We are small, but we have big plans to make the world a cleaner, greener, more colorful..."
All-In Analytics,"Data Scientist, Operations Research"," Data Scientist, Operations Research. Experience in data mining, predictive modeling &amp; statistical analysis. Make users happy working on a real-time fulfillment..."
"Williams-Sonoma, Inc.",Media Operations Manager, We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. About the Team....
Cruise Automation,Backend Engineer - Data, 3+ years working with big data. Build highly scalable data pipelines to handle ingestion and processing of vehicle data....
PagerDuty,"VP Sales Strategy, Planning and Operations", Our stewardship of the data of many thousands of customers means that a background check is required to join PagerDuty. Why We Need You....
JUUL Labs,CM Finance Lead," We'll help you set big goals - and exceed them. Super user of Excel (pivot tables, advanced formulas, clean data organization)...."
Coinbase,Site Reliability Engineer - New College Grad," Understanding of data structures &amp; algorithms especially as they pertain to performance and reliability. We collaborate across the organization, helping our..."
"Williams-Sonoma, Inc.","Temporary Associate Buyer, Decorative Accessories - Pottery Barn Kids", Provide insightful data to guide decision making and offer proactive solutions. We've seen some big changes since our first brick-and-mortar store opened more...
Salesforce,Senior Accountant," Derive and maintain relevant reporting of financial data analytics, including key financial metrics. 3-4+ years of overall combined accounting experience,..."
Macy's,"Architect, Full Stack Data Engineering"," Strong experience with data modeling, design patterns, building highly scalable Big • Data Solutions and distributed applications...."
Fastly,Product & Pricing Analyst, Fastly is a small company with a big reach. Analyze large amounts of information and data quickly and effectively to reduce complexity and make actionable...
Harnham,Chief Data Scientist, Chief Data Scientist. Extensive experience working with time-series data. Harnham has recently partnered with an exciting company seeking at Chief Data...
SigFig,Controller, We have raised over $110 million to support our growth as the #1 Online Investment Advisor for big Financial Institutions....
Genedata,Mass Spectrometry Data Scientist, 3+ years of relevant experience in mass spectrometry data analysis. Support our users as a domain expert in mass spectrometry data analysis....
Coupa Software,Data Scientist, Experience using python to manipulate data and draw insights from large data sets. Experience working with and creating data architectures....
Salesforce,Data Science Eng / Analytics Lead, Keep up to date with cutting-edge machine learning/ big data methods and techniques. Data Science @ Salesforce....
Callisto Media,Editor," Harness the power of big data to produce timely content that enables consumers to lead richer, healthier, more fulfilled lives...."
The Climate Corporation,Remote Sensing Scientist, Image based data fusion and data assimilation applications. Experience in building machine learning or deep learning algorithms with remote sensing data....
Cisco,Materials Manager," You use data and team member inputs to make decisions on prioritization and resource allocation. In addition, you will have a high degree of adaptability and a..."
Cisco Meraki,"Director, Data Science & Analytics"," 5-8 years of experience in business analytics, consulting, data science, business intelligence, data quality, and/or data engineering...."
The Clorox Company,Legal Specialist," At Clorox, we build big brands that make everyday life better, every day. (iii) coordinating and compiling signatures and other documents related to transaction..."
PitchBook,"Customer Success Manager, MM", Serve as an advocate for your clients by analyzing customer health and usage data to identify trends and opportunities to improve adoption;...
Box,Data Infrastructure Engineer, The data architecture will help surface faster data insights from product and GTM data via self-serve ETL capabilities to enable business....
Salesforce,"Sr. Data Infrastructure Engineer, Heroku (all levels)"," The Department of Data is a team that provides performant data services in a highly dynamic environment. Software Engineer, Dept of Data - Heroku...."
C3 IoT,Data Scientist – Deep Learning," C3 IoT meets an urgent and fast-growing demand for enterprise scale Big Data, AI, and IoT applications to enable Digital Transformation...."
Coinbase,Senior Data Platform Engineer," Data ingestion pipeline:. Our data pipelines are growing rapidly, currently processing several terabytes of data from production databases and external..."
Marqeta,"Director, Data Engineering"," Experience in Big Data frameworks (such as Hadoop, Apache Spark is a plus). 10+ years experience designing, implementing and maintaining data infrastructure and..."
BioMarin,"Process Data Specialist / Engineer, MSAT", Candidates with a strong knowledge in statistics and advanced data mining techniques are preferred. The candidate may occasionally be responsible for data...
"Rodan and Fields, LLC","FP&A Manager (Global, R&D)"," Develop ROI analysis for new products which include revenue forecasts based on competitive analysis, propriety data and development costs...."
Acumen LLC,Data Systems Programmer-Operations Specialist, Interest in big data. Design and create processing and querying programs that integrate data into the company’s in-demand data management systems....
Visa,Director - Global Marketing Data Platforms," 5+ years of experience in maintaining data warehouse systems and working on large scale data transformation using Hadoop, Hive, or other Big Data technologies...."
New Relic,Corporate Sales Account Executive, Our stewardship of the data of many thousands of customers means that a criminal background check is required to join New Relic....
Siemens,Data Analysis and Simulation Professional (Artificial Intelligence & Autonomous Systems), DF FA US Data Analysis and Simulation Professional. Digital Factory (DF)....
PitchBook,"Account Manager, MM"," Working at PitchBook means leveraging your skills, passion and desire to accomplish big things – and have some fun while you are at it!..."
"Williams-Sonoma, Inc.",Senior Manager Web Content - Pottery Barn Kids and PBteen, We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. Senior Manager Web Content - Pottery Barn Kids....
Amazon.com,Data Infrastructure Technical Program Manager," Data is central to Twitch’s decision-making processes, and the Data Infrastructure team builds and operates the real-time behavioral data pipeline and batch..."
Scoop Technologies,Director of People Operations," Thoughtfully pursue ways to reward and compensate our team for their hard work, using a mixture of data and creativity...."
Glu Mobile,Lead Data Analyst," Experience with Hadoop, HP Vertica, and other big data technologies. Using state of the art big data technology, such as Hadoop or HP Vertica, to sift through..."
Uber,Litigation Paralegal, Adept at creating and executing searches across vast repositories of data. 4+ years of litigation experience in either big firm or in-house legal department....
Branch,Data Operations Engineer," As our core product is being used by more and more developers, the demand on our backend big data systems and data warehouse continue to grow...."
C3 IoT,Customer Success Engineer," C3 IoT meets an urgent and fast-growing demand for enterprise scale Big Data, AI, and IoT applications to enable Digital Transformation...."
Alameda Health Consortium/Community Health Center...,Senior Data Analyst," Data Aggregation and Data Quality Assessment. Senior Data Analyst. The Senior Data Analyst is responsible for analyzing medical utilization, clinic outcomes,..."
UniFirst,Customer Service Representative - UniFirst, UniFirst is recognized on the Forbes “Platinum 400 - Best Big Companies” List. Where will a UniFirst Career take you?...
"GfK, User Experience",UX Specialist," By using innovative technologies and data sciences, GfK turns big data into smart data, enabling its clients to improve their competitive edge and enrich..."
Exabeam,Senior Big Data Engineer," Big Data Engineer to join our Data Lake engineering team. Uniquely combines a data lake for unlimited data collection at a predictable price, machine...."
Premiere Nutrition Opportunities,Strategic Sourcing Analyst," Must be able to analyze data quickly and ascertain a plan of action based on the data. Spend Analysis – track and compile spend data for Buyers, Managers and..."
SGA,Teradata Data Analyst, Ability to evaluate metrics or data for duplication. Documenting detailed business rules and logic for creating new data processes or process changes....
Tonal,"Data Scientist, Analytics", This is not big data:. Link separate data sources into usable formats. Perform data analysis to extract useful business insights....
2K Games,Entry Level All Stars - Junior Marketing & Publishing, Be the designer with big talent and a small ego. The industry sometimes seems full of big egos with small talent....
New Relic,Multimedia Instructional Designer - San Francisco, Our stewardship of the data of many thousands of customers means that a criminal background check is required to join New Relic....
AncestryDNA,Bioinformatics Data Scientist Manager," Participate in executing data lifecycle policies for data storage, usage, and analysis. Expertise using Bioinformatics tools, data qc, and statistical methods..."
Scoop Technologies,"Backend Engineer, Geospatial"," A big problem? Big companies, VC-backed startups, bootcamps, academia. Clean, analyze, and leverage detailed location data...."
"Zendrive, Inc.",Content Marketing Manager, If you believe that the mobile revolution together with machine learning and big data can help transform industries that are lagging behind- you would love what...
NoshList,Interaction Designer, Experience using analytics and data to inform design decisions and improve products iteratively. We are tackling a big problem and are looking for someone with...
SAP,Hipmunk - Fullstack Developer, Delightfully solving users’ travel planning needs is a big problem with almost every type of technical challenge!...
Everlaw,Product Specialist, You have proficiency in analyzing data. You have experience with data analysis platforms such as Google Analytics....
Walmart,"Manager, Operations"," We continuously build and invest in new technology including open source tools and big data innovations. Aptitude to analyze data to identify trends, issues and..."
Splunk,Senior Data Governance Analyst," Minimum 5 years of experience in data dictionary, data glossary, data lineage, and change control development...."
MapD,Backend Engineer," MapD has made breakthrough advancements in big data querying and visualization, by harnessing the transformative power of supercomputer-grade GPUs...."
SigOpt,Product Marketing, Capable of distilling complex technical subjects into digestible content for senior executive and innovation leaders at big companies....
Twitter,Machine Learning Engineer," Do you want to make a huge impact while working with large data sets at a really big scale? Common data structures and algorithms, profiling/optimization...."
Kaiser Permanente,Sr Healthcare Data Analyst and Consultant," Designs research plans for data gathering &amp; analysis; Tests &amp; maintains data integrity across multiple databases (internal SAS, DB2, VSAM;..."
New Relic,AEM Developer and Administrator, Experience with data and site migration in AEM - specifically moving legacy web systems into AEM. Our stewardship of the data of many thousands of customers...
Acumen LLC,Data Systems Programmer-Research Specialist, Interest in big data. Design and create processing and querying programs that integrate data into the company’s in-demand data management systems....
C3 IoT,Data Scientist," C3 IoT meets an urgent and fast-growing demand for enterprise scale Big Data, AI, and IoT applications to enable Digital Transformation...."
Brunswick Corporation,Life Fitness - Field Technician (Northern California), PC and data entry proficiency; It is our people behind life’s passions who will make the big difference. If you are interested in becoming part of a company...
Wish,Business Intelligence Engineer," Wish is data driven from the ground up. Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and..."
Getaround,Frontend Engineer," CSS specificity, rendering bottlenecks, patterns for performant network access, data modeling, asynchronous programming, prototypal inheritance, etc.)...."
PicnicHealth,Information Security Officer, Picnic’s mission is to structure the world’s medical data to make it useful. Through this work we’re building the data sets that power some of today’s most...
YapStone,Data Scientist, To manipulate data and draw insights from large data sets. We are looking for a Data Scientist who will support our Risk and Technology teams with insights...
BlackRock,Data Engineer - Digital Wealth, Drive the onboarding and attribution of newly acquired data sets into our Hadoop data environment; We are seeking a talented data engineering associate with...
"Williams-Sonoma, Inc.",UX Digital Strategist - Pottery Barn, We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. You find fulfillment helping to move a big ship a...
Zignal Labs,Enterprise Account Development Representative," With unparalleled expertise in big data, machine learning and media measurement, Zignal empowers communications teams to confidently navigate an unpredictable..."
JUUL Labs,"Research Associate, Analytical Chemistry", We'll help you set big goals - and exceed them. Experience in Vaping/Tobacco industry and dealing with analytical data management is a plus....
Adobe,Principle Executive Marketing Manager," We're the ones behind the gorgeously designed content that streams across your laptop, TV, phone, and tablet every day-and we're the ones who harness the..."
Amazon.com,Customer Success Leader- Enterprise Accounts West," We love people who innovate, use data to make decisions, and can express themselves thoughtfully. You will be dynamic and creative, and willing to take on any..."
Method Products,Category + Shopper Insights Manager - Baby, Data Strategy and Execution. Proficient with syndicated data (IRI/Nielsen). Facilitate the ongoing data enablement of the organization....
Method Products,Supply Chain Manager," Manages a supply chain associate responsible for overall data management, data integrity, and data transfer across multiple systems platforms...."
"Williams-Sonoma, Inc.",Sr. Finance Manager, We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. About the Role:....
Adobe,Experience Designer," Build stable relationships with partners and facilitate collaborations across functional teams including product management, program management, front-end and..."
Blue Shield of California,"Health Data Analyst Informatics, Experienced"," Communicate data anomalies with project and client team and provide insight, expertise and direction on address issues regarding the data anomalies...."
Informatica,Customer Success Managers, E.g. Big Data analytics. Knowledge of the Informatica Big Data Products is a plus. Your problem-solving skills and technical aptitudes especially on Big Data...
Google,"Sales Engineer, AdTech, Google Cloud"," Experience with data analysis, interpretation and visualization of data. Experience with cloud big data analytics solutions to ingest, transform, query and..."
Gap Inc. Corporate,Senior Director - Strategy," From distributed computing, to artificial intelligence, mobile, big data and cloud computing, you will have the opportunity to build a career that allows you to..."
"Williams-Sonoma, Inc.","Manager, Inventory Management - Potter Barn Teen"," Data driven individual with a curious, entrepreneurial mindset. Proven ability to objectively interpret data and extract actionable insights that drive the..."
Lattice Engines,Architect, We are recruiting strong engineers at all levels to build our next-gen Big Data predictive analytics platform &amp; products with a focus on B2B marketing/sales....
BridgeSpan,Executive Assistant, We work with social change organizations such as the Harlem Children’s Zone and Big Brothers Big Sisters of America;...
Crystal Dynamics,Data Scientist," Have a clear understanding of Big Data tools mainly being Splunk, Hadoop, and Spark. They will be responsible for using big data, machine learning tools, and..."
Lyric,Staff Data Scientist," 5+ years of Engineering &amp; Data Science experience. Collaborate closely with other data scientists, engineers, and product teams...."
Adobe,Business Intelligence Analyst, This is a deeply hands-on role that extracts data and insights from several different big data systems that process hundreds of billions of events per day that...
Minted,Staff Accountant," Advanced proficiency in Excel (pivots, advanced formulas, manipulation of large data sets) and other MSOffice skills required (Outlook, Word, Powerpoint)...."
GoodData Corporation,"VP, Human Resources"," Fluent in English, Czech language is a big plus. With more than 50 percent of the Fortune 500 using GoodData, millions of end users and a massively scalable and..."
goPuff,Data Analytics Lead - Marketing, Own data accuracy and integrity. This is a newly created role within our full-stack data &amp; analytics team that is designed to move fast....
CH Robinson Worldwide,Sales Executive," Leverage our global technology platform, Navisphere, to provide data driven solutions that add value and efficiencies within the customer’s supply chain...."
Tradeshift,Solutions Engineer, Tradeshift is disrupting the enterprise software space and in a big way. Tradeshift is the business commerce company:....
CircleUp,Senior Data Scientist," We are looking for a data scientist who will be responsible for a variety of different projects, including data collection, data analysis, and algorithm..."
SQA Solution,Data Engineer," Develop and optimize big data pipelines for data scientists. Architect solutions that will transform data into an analyzable format for data scientists, data..."
"Williams-Sonoma, Inc.","Director, Internet Creative - Pottery Barn", We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. About the Role....
Endless Computers,People Operations Manager," Willingness to do whatever it takes to get the job done, no matter how big or small. Our vision is simple:...."
TEECOM,Lead Data Analyst," Develop and maintain data pipelines. In particular, you’ll work with TEECOM’s existing systems and data sources to develop simple data pipelines, useful rollup..."
Walmart,"Merchandise Planner, Home", We continuously build and invest in new technology including open source tools and big data innovations. Your job is to bring the “art” to the “science” – using...
EY,IM Consultant 3 (Multiple Positions)," Must have 4 years of experience in data stewardship, data strategy, data governance, data quality, developing target operating models for data management and..."
Snowflake Computing,Community Manager," Snowflake Computing, the cloud data warehousing company, has reinvented the data warehouse for the cloud and today’s data...."
INRIX,Enterprise Account Executive," INRIX is the global leader in connected car services and smart cities, a new approach that leverages big data and the cloud to help manage urban mobility...."
GoDaddy,Senior Data Engineer," 5+ years experience with Hadoop, Pig, Hive, Spark, Storm, and other BIG data technologies. 5+ years of experience in data engineering and building large scale..."
Wells Fargo,Strategy Consultant 4," Data analysis, charting, graphing skills with Excel. Experience leveraging data analysis for framing business strategy options...."
Harnham,Senior Big Data Engineer," Senior Big Data Engineer. As a Senior Big Data Engineer, you will have the opportunity to take ownership over data transformation and delivery from raw..."
Cisco,Human Resources Business Partner," You also take data seriously and seek information to help direct your decision making. Drive the collection and analysis of employee data (compensation,..."
New Relic,"Sales Development Representative, Outbound", Our stewardship of the data of many thousands of customers means that a criminal background check is required to join New Relic....
Alameda Health Consortium/Community Health Center...,Quality Management Data Analyst," Strong programming skills and experience using SQL, SAS, or STATA to handle big data. Quality Management Data Analyst...."
Harnham,Head of Data Science, Head of Data Science. Come in as the first data science hire and set the direction of the company from a data perspective....
Walmart,"Director, Product Management -- Customer and Data Solutions"," Given the unique scale, depth and breadth of Walmart’s product catalog and consumer data, many of our data and marketing technology solutions must be developed..."
Eventbrite,UX Researcher, We're seeking a talented individual to join our Brand team and help shape product experiences by using qualitative insights and data to help find opportunities...
New Relic,Commercial Sales Executive, Our stewardship of the data of many thousands of customers means that a criminal background check is required to join New Relic. Commercial Sales Executive....
Redbubble,Performance Marketing Manager," Strong analytical skills and proven ability to use big data. Experience with Periscope, Tableau, Google Data Studio and/or other analytical dashboarding tools..."
Rally Health,Senior Data Scientist," Experience in a big data environments, like Hadoop or Spark. Senior Data Scientist- Health. The successful candidate will work with diverse data to generate..."
Accenture,Big Data Engineer," Big Data Engineer. Big Data professionals develop deep next generation Analytics skills to support Accenture's data and analytics agendas, including skills such..."
