company,job,summary
Nextail Labs,Finance Associate (Part-Time), The satisfaction of being part of a top team and contributing to the development of cutting-edge artificial intelligence &amp; machine learning technologies that...
Turing Talent,Data Scientist / Ingeniero de Datos para empresa en Silicon Valley," Experiencia en machine learning. Nuestras empresas asociadas están en diversos sectores, que incluyen robótica, machine learning, ecommerce (comercio..."
GENNION SOLUTIONS,Analista de datos," Modelización Estadística, Machine Learning y Data Mining. Gennion ha desarrollado una Plataforma IoT End-to-End para la digitalización de espacios físicos y..."
Nextail Labs,VP of Product, The satisfaction of building a top team and contributing to the development of cutting-edge artificial intelligence &amp; machine learning technologies that will...
Nextail Labs,Sales Operations Manager, The satisfaction of being part of a top team and contributing to the development of cutting-edge artificial intelligence &amp; machine learning technologies that...
Telecoming,Big Data Architect, Defining and implementing Big Data architecture.– Ensuring that the system abides with Big Data Project requirements.– ETL creation.– Operating DB auditing.–...
SALESmanago,Business Development Manager," Our AI &amp; Machine learning marketing software is used by over 10 000 companies worldwide including Lacoste, Braun, Pizza Hut, Yves Rocher, Orange and thousands..."
Nextail Labs,Partnerships Associate, The satisfaction of being part of a top team and contributing to the development of cutting-edge artificial intelligence &amp; machine learning technologies that...
DRAGO SOLUTIONS,BUSCAMOS TALENTO! CONSULTOR JUNIOR BI," Devoteam Drago te ofrecerá inicialmente un excelente plan de formación eminentemente práctico en las áreas Bases de Datos, Business Intelligence (Herramientas..."
HAYS,Senior Analyst," Senior Analyst - Predictive Modelling - Statistics - Machine Learning. Machine learning algorithms (NLP, deep learning), experience with statistical tools such..."
BrandBastion Ltd,Backend/Full-Stack Software Developer, And in collaboration with our data scientists we've incorporated innovative technologies such as machine learning and AI to bring a new standard to online brand...
Conento,Data Engineer," Aplicación de modelos de machine learning (clúster, predictivos, estadísticos, de relación). Estamos buscando un Ingeniero de Datos especializado en Big Data..."
IT Partner España,Consultor Senior de Data Analytics/Data Scientist, Experiencia en proyectos de Inteligencia Artificial y en Machine Learning. IT Partner España busca para incorporación a su plantilla los siguientes perfiles...
seedtag,Backend Engineer, We apply machine learning algorithms to the content of every page to achieve human-like content understanding and provide the best possible ad contextualization...
HAYS,Analyst and Machine Learning, Predictive modelling - statistics - machine learning. Furthermore you shall have two years of industry experience or one year of consulting experience focused...
Clarity.ai,Infrastructure Engineer," Our TECHNOLOGY is based on disruptive use of big data and machine learning algorithms and a proprietary and innovative social impact methodology, developed by..."
Iron Hack,Data Analytics Lead Instructor," Experience in AI and machine learning. We think it sucks that we’ve been learning the same way since the Industrial Revolution, so we empower students to find..."
Boxever,Senior Data Engineer," Machine Learning frameworks like Spark MLlib. The right person for this role is someone who is motivated, has a deep interest in software, is keen to keep..."
Nextail Labs,Product Owner, The satisfaction of building a top team and contributing to the development of cutting-edge artificial intelligence &amp; machine learning technologies that will...
Taiger,Full stack Developer," Documents, reports, emails, survey forms, voice calls etc. Traditional machine learning approaches alone cannot solve for unstructured information...."
"Lucía Asuero, Selección de Personal",Developer Java para Madrid. Ref. 322/707," La empresa: Empresa española especializada en el desarrollo de productos y soluciones software con las más avanzadas tecnologías, para proporcionar a..."
Raona,Senior Programador .NET / experiencia C#," Si te gusta aprender, el ""clean-code"", los patrones y mejores prácticas a la hora de escribir código o ""palabros"" como SOLID, repositorio, Azure o machine..."
TAPTAP Networks,"Senior Full Stack Developer (Madrid, Spain)", Learning quickly and being self-reliant. Sonata’s technology platform supports a real-time bidding system that handles over 10 billion events every day (vs ~ 3...
HAYS,Lead Analyst," Predictive Modelling - Statistics and machine learning. Furthermore, you shall have five years of industry experience or three years of consulting experience..."
Zartis,Big data Engineer," Cutting edge tech stack to work with and technology problems to solve in the area of Big Data, AI and Machine Learning...."
AVANSIS INTEGRACION,Desarrollador Big Data - Hadoop, ¿Interesado en proyectos de Machine Learning? Avansis está interesado en que formes parte de nuestro equipo de innovación rápida es responsable de utilizar las...
Cloud IQ,QA Engineer," Our bespoke conversion rate platforms enable global Ecommerce customers to monitor and elevate customer revenues, via machine learning, data analytics and AI...."
Jobandtalent Careers,Senior Ruby on Rails Developer," A shiny MacBookPro / Linux machine. Join us in one of the hottest startup of Spain, learning and contributing with your expertise in innovating the entire job..."
Boxever,Data Engineer," Machine Learning frameworks like Spark MLlib. The right person for this role is someone who is motivated, has a deep interest in software, is keen to keep..."
